load_zone,stage_id,timepoint,load_mw
MSEDCL,1,203030370,25632.94157
MSEDCL,1,203030371,25452.98446
MSEDCL,1,203030372,25273.02758
MSEDCL,1,203030373,25093.07047
MSEDCL,1,203030374,24939.70338
MSEDCL,1,203030375,24786.33606
MSEDCL,1,203030376,24632.96897
MSEDCL,1,203030377,24479.60165
MSEDCL,1,203030378,24183.50702
MSEDCL,1,203030379,23887.41215
MSEDCL,1,203030380,23591.31752
MSEDCL,1,203030381,23295.22288
MSEDCL,1,203030382,23091.51905
MSEDCL,1,203030383,22887.81521
MSEDCL,1,203030384,22684.1116
MSEDCL,1,203030385,22480.40777
MSEDCL,1,203030386,22053.33141
MSEDCL,1,203030387,21626.25481
MSEDCL,1,203030388,21199.17845
MSEDCL,1,203030389,20772.10209
MSEDCL,1,203030390,20277.24215
MSEDCL,1,203030391,19782.3822
MSEDCL,1,203030392,19287.52226
MSEDCL,1,203030393,18792.66232
MSEDCL,1,203030394,18662.28109
MSEDCL,1,203030395,18531.90009
MSEDCL,1,203030396,18401.51886
MSEDCL,1,203030401,18271.13764
MSEDCL,1,203030402,18227.95917
MSEDCL,1,203030403,18184.78046
MSEDCL,1,203030404,18141.60199
MSEDCL,1,203030405,18098.42353
MSEDCL,1,203030406,18118.19229
MSEDCL,1,203030407,18137.96129
MSEDCL,1,203030408,18157.73029
MSEDCL,1,203030409,18177.49929
MSEDCL,1,203030410,18261.43468
MSEDCL,1,203030411,18345.3703
MSEDCL,1,203030412,18429.3057
MSEDCL,1,203030413,18513.24109
MSEDCL,1,203030414,18809.48538
MSEDCL,1,203030415,19105.72967
MSEDCL,1,203030416,19401.97373
MSEDCL,1,203030417,19698.21802
MSEDCL,1,203030418,20259.92309
MSEDCL,1,203030419,20821.6284
MSEDCL,1,203030420,21383.33371
MSEDCL,1,203030421,21945.03878
MSEDCL,1,203030422,23044.05771
MSEDCL,1,203030423,24143.07641
MSEDCL,1,203030424,25242.09534
MSEDCL,1,203030425,26341.11404
MSEDCL,1,203030426,27220.15165
MSEDCL,1,203030427,28099.18902
MSEDCL,1,203030428,28978.22639
MSEDCL,1,203030429,29857.26376
MSEDCL,1,203030430,30387.75077
MSEDCL,1,203030431,30918.23802
MSEDCL,1,203030432,31448.72504
MSEDCL,1,203030433,31979.21206
MSEDCL,1,203030434,32481.26217
MSEDCL,1,203030435,32983.31251
MSEDCL,1,203030436,33485.36262
MSEDCL,1,203030437,33987.41273
MSEDCL,1,203030438,34237.18209
MSEDCL,1,203030439,34486.95145
MSEDCL,1,203030440,34736.72081
MSEDCL,1,203030441,34986.49017
MSEDCL,1,203030442,35100.30343
MSEDCL,1,203030443,35214.1167
MSEDCL,1,203030444,35327.92996
MSEDCL,1,203030445,35441.74345
MSEDCL,1,203030446,35410.30102
MSEDCL,1,203030447,35378.85859
MSEDCL,1,203030448,35347.4164
MSEDCL,1,203030449,35315.97397
MSEDCL,1,203030450,35195.05945
MSEDCL,1,203030451,35074.14493
MSEDCL,1,203030452,34953.23042
MSEDCL,1,203030453,34832.3159
MSEDCL,1,203030454,34649.87207
MSEDCL,1,203030455,34467.42824
MSEDCL,1,203030456,34284.98441
MSEDCL,1,203030457,34102.54058
MSEDCL,1,203030458,34070.85073
MSEDCL,1,203030459,34039.16089
MSEDCL,1,203030460,34007.47104
MSEDCL,1,203030461,33975.7812
MSEDCL,1,203030462,33218.05076
MSEDCL,1,203030463,32460.32033
MSEDCL,1,203030464,31702.5899
MSEDCL,1,203030465,30944.85947
MSEDCL,1,203030466,29973.76414
MSEDCL,1,203030467,29002.66881
MSEDCL,1,203030468,28031.57348
MSEDCL,1,203030469,27060.47792
MSEDCL,1,203030470,26810.1709
MSEDCL,1,203030471,26559.86365
MSEDCL,1,203030472,26309.55663
MSEDCL,1,203030473,26059.24939
MSEDCL,1,203030474,25931.31159
MSEDCL,1,203030475,25803.37355
MSEDCL,1,203030476,25675.43575
MSEDCL,1,203030477,25547.49772
MSEDCL,1,203030478,25159.27018
MSEDCL,1,203030479,24771.04264
MSEDCL,1,203030480,24382.81487
MSEDCL,1,203030481,23994.58733
MSEDCL,1,203030482,23812.20541
MSEDCL,1,203030483,23629.82326
MSEDCL,1,203030484,23447.44111
MSEDCL,1,203030485,23265.05896
MSEDCL,1,203030486,22768.77667
MSEDCL,1,203030487,22272.49438
MSEDCL,1,203030488,21776.21209
MSEDCL,1,203030489,21279.9298
MSEDCL,1,203030490,20805.11932
MSEDCL,1,203030491,20330.30884
MSEDCL,1,203030492,19855.49836
MSEDCL,1,203030493,19380.68788
MSEDCL,1,203030494,19262.41463
MSEDCL,1,203030495,19144.14115
MSEDCL,1,203030496,19025.8679
MSEDCL,1,203030501,18907.59442
MSEDCL,1,203030502,18806.44098
MSEDCL,1,203030503,18705.28755
MSEDCL,1,203030504,18604.13412
MSEDCL,1,203030505,18502.98069
MSEDCL,1,203030506,18492.93978
MSEDCL,1,203030507,18482.89887
MSEDCL,1,203030508,18472.85796
MSEDCL,1,203030509,18462.81705
MSEDCL,1,203030510,18542.57129
MSEDCL,1,203030511,18622.32576
MSEDCL,1,203030512,18702.08
MSEDCL,1,203030513,18781.83424
MSEDCL,1,203030514,19061.71958
MSEDCL,1,203030515,19341.60491
MSEDCL,1,203030516,19621.49025
MSEDCL,1,203030517,19901.37559
MSEDCL,1,203030518,20415.31885
MSEDCL,1,203030519,20929.26187
MSEDCL,1,203030520,21443.2049
MSEDCL,1,203030521,21957.14792
MSEDCL,1,203030522,22986.46121
MSEDCL,1,203030523,24015.77449
MSEDCL,1,203030524,25045.08777
MSEDCL,1,203030525,26074.40106
MSEDCL,1,203030526,27048.19956
MSEDCL,1,203030527,28021.99807
MSEDCL,1,203030528,28995.79658
MSEDCL,1,203030529,29969.59509
MSEDCL,1,203030530,30610.88147
MSEDCL,1,203030531,31252.16784
MSEDCL,1,203030532,31893.45422
MSEDCL,1,203030533,32534.7406
MSEDCL,1,203030534,33027.86422
MSEDCL,1,203030535,33520.9876
MSEDCL,1,203030536,34014.11122
MSEDCL,1,203030537,34507.2346
MSEDCL,1,203030538,34620.99782
MSEDCL,1,203030539,34734.76104
MSEDCL,1,203030540,34848.52403
MSEDCL,1,203030541,34962.28725
MSEDCL,1,203030542,35105.89553
MSEDCL,1,203030543,35249.5038
MSEDCL,1,203030544,35393.11208
MSEDCL,1,203030545,35536.72012
MSEDCL,1,203030546,35282.58387
MSEDCL,1,203030547,35028.44762
MSEDCL,1,203030548,34774.31114
MSEDCL,1,203030549,34520.1749
MSEDCL,1,203030550,34343.57057
MSEDCL,1,203030551,34166.96602
MSEDCL,1,203030552,33990.3617
MSEDCL,1,203030553,33813.75737
MSEDCL,1,203030554,33745.67075
MSEDCL,1,203030555,33677.58435
MSEDCL,1,203030556,33609.49772
MSEDCL,1,203030557,33541.41133
MSEDCL,1,203030558,33385.23074
MSEDCL,1,203030559,33229.05038
MSEDCL,1,203030560,33072.87002
MSEDCL,1,203030561,32916.68966
MSEDCL,1,203030562,32331.62353
MSEDCL,1,203030563,31746.5574
MSEDCL,1,203030564,31161.49103
MSEDCL,1,203030565,30576.4249
MSEDCL,1,203030566,29729.6695
MSEDCL,1,203030567,28882.91409
MSEDCL,1,203030568,28036.15869
MSEDCL,1,203030569,27189.40328
MSEDCL,1,203030570,26960.07581
MSEDCL,1,203030571,26730.7481
MSEDCL,1,203030572,26501.42063
MSEDCL,1,203030573,26272.09315
MSEDCL,1,203030574,26215.56172
MSEDCL,1,203030575,26159.03028
MSEDCL,1,203030576,26102.49884
MSEDCL,1,203030577,26045.96718
MSEDCL,1,203030578,25695.03787
MSEDCL,1,203030579,25344.10856
MSEDCL,1,203030580,24993.17902
MSEDCL,1,203030581,24642.24971
MSEDCL,1,203030582,24376.11162
MSEDCL,1,203030583,24109.97353
MSEDCL,1,203030584,23843.83544
MSEDCL,1,203030585,23577.69759
MSEDCL,1,203030586,23016.44661
MSEDCL,1,203030587,22455.19587
MSEDCL,1,203030588,21893.94512
MSEDCL,1,203030589,21332.69438
MSEDCL,1,203030590,20774.87742
MSEDCL,1,203030591,20217.06024
MSEDCL,1,203030592,19659.24328
MSEDCL,1,203030593,19101.42609
MSEDCL,1,203030594,19006.54602
MSEDCL,1,203030595,18911.66594
MSEDCL,1,203030596,18816.78587
MSEDCL,1,203030601,18721.90579
MSEDCL,1,203030602,18646.72396
MSEDCL,1,203030603,18571.54236
MSEDCL,1,203030604,18496.36077
MSEDCL,1,203030605,18421.17894
MSEDCL,1,203030606,18388.27762
MSEDCL,1,203030607,18355.3763
MSEDCL,1,203030608,18322.47475
MSEDCL,1,203030609,18289.57343
MSEDCL,1,203030610,18368.30007
MSEDCL,1,203030611,18447.02695
MSEDCL,1,203030612,18525.75358
MSEDCL,1,203030613,18604.48022
MSEDCL,1,203030614,18904.00073
MSEDCL,1,203030615,19203.52123
MSEDCL,1,203030616,19503.04174
MSEDCL,1,203030617,19802.56248
MSEDCL,1,203030618,20410.8279
MSEDCL,1,203030619,21019.09333
MSEDCL,1,203030620,21627.35875
MSEDCL,1,203030621,22235.62418
MSEDCL,1,203030622,23295.28084
MSEDCL,1,203030623,24354.9375
MSEDCL,1,203030624,25414.59416
MSEDCL,1,203030625,26474.25082
MSEDCL,1,203030626,27328.2739
MSEDCL,1,203030627,28182.29674
MSEDCL,1,203030628,29036.31982
MSEDCL,1,203030629,29890.34289
MSEDCL,1,203030630,30486.36186
MSEDCL,1,203030631,31082.38059
MSEDCL,1,203030632,31678.39955
MSEDCL,1,203030633,32274.41851
MSEDCL,1,203030634,32825.59483
MSEDCL,1,203030635,33376.77091
MSEDCL,1,203030636,33927.94723
MSEDCL,1,203030637,34479.12331
MSEDCL,1,203030638,34600.15374
MSEDCL,1,203030639,34721.18417
MSEDCL,1,203030640,34842.2146
MSEDCL,1,203030641,34963.24502
MSEDCL,1,203030642,34885.63908
MSEDCL,1,203030643,34808.03314
MSEDCL,1,203030644,34730.4272
MSEDCL,1,203030645,34652.82126
MSEDCL,1,203030646,34477.93139
MSEDCL,1,203030647,34303.04128
MSEDCL,1,203030648,34128.15141
MSEDCL,1,203030649,33953.26154
MSEDCL,1,203030650,33800.24404
MSEDCL,1,203030651,33647.22678
MSEDCL,1,203030652,33494.20928
MSEDCL,1,203030653,33341.19178
MSEDCL,1,203030654,33274.35666
MSEDCL,1,203030655,33207.52131
MSEDCL,1,203030656,33140.68596
MSEDCL,1,203030657,33073.8506
MSEDCL,1,203030658,33031.3108
MSEDCL,1,203030659,32988.771
MSEDCL,1,203030660,32946.23121
MSEDCL,1,203030661,32903.69141
MSEDCL,1,203030662,32209.97468
MSEDCL,1,203030663,31516.25795
MSEDCL,1,203030664,30822.54122
MSEDCL,1,203030665,30128.82426
MSEDCL,1,203030666,29169.79432
MSEDCL,1,203030667,28210.76437
MSEDCL,1,203030668,27251.73419
MSEDCL,1,203030669,26292.70425
MSEDCL,1,203030670,26048.0268
MSEDCL,1,203030671,25803.34935
MSEDCL,1,203030672,25558.6719
MSEDCL,1,203030673,25313.99444
MSEDCL,1,203030674,25293.83303
MSEDCL,1,203030675,25273.67184
MSEDCL,1,203030676,25253.51042
MSEDCL,1,203030677,25233.34923
MSEDCL,1,203030678,25097.87144
MSEDCL,1,203030679,24962.39388
MSEDCL,1,203030680,24826.91632
MSEDCL,1,203030681,24691.43853
MSEDCL,1,203030682,24487.96255
MSEDCL,1,203030683,24284.48658
MSEDCL,1,203030684,24081.01061
MSEDCL,1,203030685,23877.5344
MSEDCL,1,203030686,23213.09318
MSEDCL,1,203030687,22548.65197
MSEDCL,1,203030688,21884.21098
MSEDCL,1,203030689,21219.76976
MSEDCL,1,203030690,20638.53496
MSEDCL,1,203030691,20057.30015
MSEDCL,1,203030692,19476.06535
MSEDCL,1,203030693,18894.83054
MSEDCL,1,203030694,18797.50681
MSEDCL,1,203030695,18700.18331
MSEDCL,1,203030696,18602.85957
MSEDCL,1,203030701,18505.53607
MSEDCL,1,203030702,18465.095
MSEDCL,1,203030703,18424.65392
MSEDCL,1,203030704,18384.21308
MSEDCL,1,203030705,18343.772
MSEDCL,1,203030706,18363.87989
MSEDCL,1,203030707,18383.98777
MSEDCL,1,203030708,18404.09543
MSEDCL,1,203030709,18424.20331
MSEDCL,1,203030710,18503.93986
MSEDCL,1,203030711,18583.67641
MSEDCL,1,203030712,18663.41296
MSEDCL,1,203030713,18743.14951
MSEDCL,1,203030714,19010.78233
MSEDCL,1,203030715,19278.41515
MSEDCL,1,203030716,19546.04797
MSEDCL,1,203030717,19813.68079
MSEDCL,1,203030718,20423.25452
MSEDCL,1,203030719,21032.82824
MSEDCL,1,203030720,21642.40196
MSEDCL,1,203030721,22251.97569
MSEDCL,1,203030722,23348.02703
MSEDCL,1,203030723,24444.07838
MSEDCL,1,203030724,25540.12973
MSEDCL,1,203030725,26636.18131
MSEDCL,1,203030726,27454.69509
MSEDCL,1,203030727,28273.20886
MSEDCL,1,203030728,29091.72287
MSEDCL,1,203030729,29910.23665
MSEDCL,1,203030730,30297.85042
MSEDCL,1,203030731,30685.46419
MSEDCL,1,203030732,31073.07796
MSEDCL,1,203030733,31460.69174
MSEDCL,1,203030734,31983.2247
MSEDCL,1,203030735,32505.75766
MSEDCL,1,203030736,33028.29062
MSEDCL,1,203030737,33550.82358
MSEDCL,1,203030738,33954.49908
MSEDCL,1,203030739,34358.17481
MSEDCL,1,203030740,34761.85055
MSEDCL,1,203030741,35165.52628
MSEDCL,1,203030742,35134.78304
MSEDCL,1,203030743,35104.0398
MSEDCL,1,203030744,35073.29655
MSEDCL,1,203030745,35042.55354
MSEDCL,1,203030746,34882.21182
MSEDCL,1,203030747,34721.87032
MSEDCL,1,203030748,34561.52883
MSEDCL,1,203030749,34401.1871
MSEDCL,1,203030750,34258.14976
MSEDCL,1,203030751,34115.11243
MSEDCL,1,203030752,33972.07509
MSEDCL,1,203030753,33829.03776
MSEDCL,1,203030754,33877.58441
MSEDCL,1,203030755,33926.13107
MSEDCL,1,203030756,33974.67772
MSEDCL,1,203030757,34023.22438
MSEDCL,1,203030758,33881.42109
MSEDCL,1,203030759,33739.6178
MSEDCL,1,203030760,33597.81452
MSEDCL,1,203030761,33456.01123
MSEDCL,1,203030762,32775.54506
MSEDCL,1,203030763,32095.07889
MSEDCL,1,203030764,31414.61272
MSEDCL,1,203030765,30734.14654
MSEDCL,1,203030766,29785.96259
MSEDCL,1,203030767,28837.77865
MSEDCL,1,203030768,27889.5947
MSEDCL,1,203030769,26941.41075
MSEDCL,1,203030770,26664.17692
MSEDCL,1,203030771,26386.94332
MSEDCL,1,203030772,26109.70949
MSEDCL,1,203030773,25832.47566
MSEDCL,1,203030774,25781.01682
MSEDCL,1,203030775,25729.55774
MSEDCL,1,203030776,25678.09866
MSEDCL,1,203030777,25626.63982
MSEDCL,1,203030778,25305.78064
MSEDCL,1,203030779,24984.92169
MSEDCL,1,203030780,24664.06274
MSEDCL,1,203030781,24343.20379
MSEDCL,1,203030782,24094.01817
MSEDCL,1,203030783,23844.83255
MSEDCL,1,203030784,23595.64693
MSEDCL,1,203030785,23346.46108
MSEDCL,1,203030786,22893.63051
MSEDCL,1,203030787,22440.79971
MSEDCL,1,203030788,21987.9689
MSEDCL,1,203030789,21535.1381
MSEDCL,1,203030790,21015.97492
MSEDCL,1,203030791,20496.81151
MSEDCL,1,203030792,19977.64809
MSEDCL,1,203030793,19458.48491
MSEDCL,1,203030794,19318.49686
MSEDCL,1,203030795,19178.50904
MSEDCL,1,203030796,19038.52098
MSEDCL,1,203030801,18898.53293
MSEDCL,1,203030802,18877.92253
MSEDCL,1,203030803,18857.3119
MSEDCL,1,203030804,18836.7015
MSEDCL,1,203030805,18816.09087
MSEDCL,1,203030806,18839.24245
MSEDCL,1,203030807,18862.39426
MSEDCL,1,203030808,18885.54585
MSEDCL,1,203030809,18908.69743
MSEDCL,1,203030810,19055.06567
MSEDCL,1,203030811,19201.43392
MSEDCL,1,203030812,19347.80216
MSEDCL,1,203030813,19494.17041
MSEDCL,1,203030814,19752.32837
MSEDCL,1,203030815,20010.48657
MSEDCL,1,203030816,20268.64453
MSEDCL,1,203030817,20526.80273
MSEDCL,1,203030818,21073.4213
MSEDCL,1,203030819,21620.04011
MSEDCL,1,203030820,22166.65892
MSEDCL,1,203030821,22713.27772
MSEDCL,1,203030822,23812.49147
MSEDCL,1,203030823,24911.70544
MSEDCL,1,203030824,26010.91919
MSEDCL,1,203030825,27110.13293
MSEDCL,1,203030826,27996.03997
MSEDCL,1,203030827,28881.94678
MSEDCL,1,203030828,29767.85381
MSEDCL,1,203030829,30653.76062
MSEDCL,1,203030830,30999.14601
MSEDCL,1,203030831,31344.53117
MSEDCL,1,203030832,31689.91657
MSEDCL,1,203030833,32035.30196
MSEDCL,1,203030834,32430.00395
MSEDCL,1,203030835,32824.70618
MSEDCL,1,203030836,33219.40817
MSEDCL,1,203030837,33614.1104
MSEDCL,1,203030838,33843.47953
MSEDCL,1,203030839,34072.84867
MSEDCL,1,203030840,34302.21781
MSEDCL,1,203030841,34531.58695
MSEDCL,1,203030842,34627.96082
MSEDCL,1,203030843,34724.33446
MSEDCL,1,203030844,34820.7081
MSEDCL,1,203030845,34917.08175
MSEDCL,1,203030846,34715.22642
MSEDCL,1,203030847,34513.37087
MSEDCL,1,203030848,34311.51554
MSEDCL,1,203030849,34109.65999
MSEDCL,1,203030850,33956.80216
MSEDCL,1,203030851,33803.9441
MSEDCL,1,203030852,33651.08603
MSEDCL,1,203030853,33498.22821
MSEDCL,1,203030854,33436.48662
MSEDCL,1,203030855,33374.74504
MSEDCL,1,203030856,33313.00346
MSEDCL,1,203030857,33251.26187
MSEDCL,1,203030858,33056.06488
MSEDCL,1,203030859,32860.86788
MSEDCL,1,203030860,32665.67089
MSEDCL,1,203030861,32470.47389
MSEDCL,1,203030862,31850.77756
MSEDCL,1,203030863,31231.08147
MSEDCL,1,203030864,30611.38537
MSEDCL,1,203030865,29991.68928
MSEDCL,1,203030866,28983.20099
MSEDCL,1,203030867,27974.7127
MSEDCL,1,203030868,26966.22418
MSEDCL,1,203030869,25957.73589
MSEDCL,1,203030870,25751.6915
MSEDCL,1,203030871,25545.64711
MSEDCL,1,203030872,25339.60272
MSEDCL,1,203030873,25133.55833
MSEDCL,1,203030874,25162.43048
MSEDCL,1,203030875,25191.30264
MSEDCL,1,203030876,25220.17479
MSEDCL,1,203030877,25249.04671
MSEDCL,1,203030878,24922.05219
MSEDCL,1,203030879,24595.05744
MSEDCL,1,203030880,24268.06269
MSEDCL,1,203030881,23941.06794
MSEDCL,1,203030882,23790.65307
MSEDCL,1,203030883,23640.23844
MSEDCL,1,203030884,23489.82357
MSEDCL,1,203030885,23339.4087
MSEDCL,1,203030886,22910.30857
MSEDCL,1,203030887,22481.20843
MSEDCL,1,203030888,22052.10806
MSEDCL,1,203030889,21623.00793
MSEDCL,1,203030890,21041.76614
MSEDCL,1,203030891,20460.52412
MSEDCL,1,203030892,19879.28233
MSEDCL,1,203030893,19298.04031
MSEDCL,1,203030894,19195.15684
MSEDCL,1,203030895,19092.27336
MSEDCL,1,203030896,18989.38989
MSEDCL,1,203030901,18886.50618
MSEDCL,1,203030902,18892.14505
MSEDCL,1,203030903,18897.78393
MSEDCL,1,203030904,18903.42257
MSEDCL,1,203030905,18909.06145
MSEDCL,1,203030906,18931.82527
MSEDCL,1,203030907,18954.58885
MSEDCL,1,203030908,18977.35267
MSEDCL,1,203030909,19000.11648
MSEDCL,1,203030910,19147.19555
MSEDCL,1,203030911,19294.27462
MSEDCL,1,203030912,19441.35392
MSEDCL,1,203030913,19588.43299
MSEDCL,1,203030914,19804.41053
MSEDCL,1,203030915,20020.38829
MSEDCL,1,203030916,20236.36606
MSEDCL,1,203030917,20452.34359
MSEDCL,1,203030918,20978.6341
MSEDCL,1,203030919,21504.9246
MSEDCL,1,203030920,22031.2151
MSEDCL,1,203030921,22557.50561
MSEDCL,1,203030922,23663.86483
MSEDCL,1,203030923,24770.22405
MSEDCL,1,203030924,25876.58351
MSEDCL,1,203030925,26982.94273
MSEDCL,1,203030926,27733.54398
MSEDCL,1,203030927,28484.14546
MSEDCL,1,203030928,29234.74671
MSEDCL,1,203030929,29985.34819
MSEDCL,1,203030930,30614.21982
MSEDCL,1,203030931,31243.09146
MSEDCL,1,203030932,31871.96332
MSEDCL,1,203030933,32500.83496
MSEDCL,1,203030934,32995.70049
MSEDCL,1,203030935,33490.56625
MSEDCL,1,203030936,33985.43178
MSEDCL,1,203030937,34480.29755
MSEDCL,1,203030938,34726.96386
MSEDCL,1,203030939,34973.63041
MSEDCL,1,203030940,35220.29672
MSEDCL,1,203030941,35466.96303
MSEDCL,1,203030942,35583.68057
MSEDCL,1,203030943,35700.39811
MSEDCL,1,203030944,35817.11542
MSEDCL,1,203030945,35933.83295
MSEDCL,1,203030946,35826.64357
MSEDCL,1,203030947,35719.45419
MSEDCL,1,203030948,35612.26481
MSEDCL,1,203030949,35505.07543
MSEDCL,1,203030950,35381.81152
MSEDCL,1,203030951,35258.5476
MSEDCL,1,203030952,35135.28369
MSEDCL,1,203030953,35012.01978
MSEDCL,1,203030954,34887.84278
MSEDCL,1,203030955,34763.66578
MSEDCL,1,203030956,34639.48878
MSEDCL,1,203030957,34515.31178
MSEDCL,1,203030958,34358.72876
MSEDCL,1,203030959,34202.14551
MSEDCL,1,203030960,34045.56226
MSEDCL,1,203030961,33888.979
MSEDCL,1,203030962,33299.96052
MSEDCL,1,203030963,32710.94226
MSEDCL,1,203030964,32121.92377
MSEDCL,1,203030965,31532.90528
MSEDCL,1,203030966,30445.66568
MSEDCL,1,203030967,29358.42632
MSEDCL,1,203030968,28271.18672
MSEDCL,1,203030969,27183.94712
MSEDCL,1,203030970,26827.60377
MSEDCL,1,203030971,26471.26019
MSEDCL,1,203030972,26114.91661
MSEDCL,1,203030973,25758.57304
MSEDCL,1,203030974,25789.19641
MSEDCL,1,203030975,25819.81956
MSEDCL,1,203030976,25850.44293
MSEDCL,1,203030977,25881.06608
MSEDCL,1,203030978,25572.09282
MSEDCL,1,203030979,25263.11934
MSEDCL,1,203030980,24954.14609
MSEDCL,1,203030981,24645.17261
MSEDCL,1,203030982,24432.20595
MSEDCL,1,203030983,24219.23906
MSEDCL,1,203030984,24006.27217
MSEDCL,1,203030985,23793.30551
MSEDCL,1,203030986,23365.14476
MSEDCL,1,203030987,22936.98401
MSEDCL,1,203030988,22508.82349
MSEDCL,1,203030989,22080.66274
MSEDCL,1,203030990,21548.13147
MSEDCL,1,203030991,21015.60019
MSEDCL,1,203030992,20483.06892
MSEDCL,1,203030993,19950.53764
MSEDCL,1,203030994,19886.84536
MSEDCL,1,203030995,19823.15286
MSEDCL,1,203030996,19759.46035
MSEDCL,1,203031001,19695.76807
MSEDCL,1,203031002,19640.07222
MSEDCL,1,203031003,19584.37659
MSEDCL,1,203031004,19528.68074
MSEDCL,1,203031005,19472.98511
MSEDCL,1,203031006,19482.60311
MSEDCL,1,203031007,19492.22134
MSEDCL,1,203031008,19501.83958
MSEDCL,1,203031009,19511.45781
MSEDCL,1,203031010,19581.146
MSEDCL,1,203031011,19650.83419
MSEDCL,1,203031012,19720.52238
MSEDCL,1,203031013,19790.21058
MSEDCL,1,203031014,19994.88732
MSEDCL,1,203031015,20199.56406
MSEDCL,1,203031016,20404.24103
MSEDCL,1,203031017,20608.91777
MSEDCL,1,203031018,21046.42839
MSEDCL,1,203031019,21483.93878
MSEDCL,1,203031020,21921.44939
MSEDCL,1,203031021,22358.96001
MSEDCL,1,203031022,23315.27491
MSEDCL,1,203031023,24271.58981
MSEDCL,1,203031024,25227.90494
MSEDCL,1,203031025,26184.21983
MSEDCL,1,203031026,26972.39885
MSEDCL,1,203031027,27760.57786
MSEDCL,1,203031028,28548.75664
MSEDCL,1,203031029,29336.93565
MSEDCL,1,203031030,29959.27651
MSEDCL,1,203031031,30581.61713
MSEDCL,1,203031032,31203.95798
MSEDCL,1,203031033,31826.2986
MSEDCL,1,203031034,32467.37201
MSEDCL,1,203031035,33108.44542
MSEDCL,1,203031036,33749.51883
MSEDCL,1,203031037,34390.59224
MSEDCL,1,203031038,34706.98236
MSEDCL,1,203031039,35023.37224
MSEDCL,1,203031040,35339.76236
MSEDCL,1,203031041,35656.15247
MSEDCL,1,203031042,35755.05124
MSEDCL,1,203031043,35853.95024
MSEDCL,1,203031044,35952.84924
MSEDCL,1,203031045,36051.748
MSEDCL,1,203031046,35830.63364
MSEDCL,1,203031047,35609.51927
MSEDCL,1,203031048,35388.40491
MSEDCL,1,203031049,35167.29054
MSEDCL,1,203031050,34893.96648
MSEDCL,1,203031051,34620.64241
MSEDCL,1,203031052,34347.31858
MSEDCL,1,203031053,34073.99451
MSEDCL,1,203031054,34029.88294
MSEDCL,1,203031055,33985.77137
MSEDCL,1,203031056,33941.6598
MSEDCL,1,203031057,33897.54846
MSEDCL,1,203031058,33698.1205
MSEDCL,1,203031059,33498.69278
MSEDCL,1,203031060,33299.26482
MSEDCL,1,203031061,33099.8371
MSEDCL,1,203031062,32274.71503
MSEDCL,1,203031063,31449.59297
MSEDCL,1,203031064,30624.47091
MSEDCL,1,203031065,29799.34884
MSEDCL,1,203031066,28796.54668
MSEDCL,1,203031067,27793.74475
MSEDCL,1,203031068,26790.94258
MSEDCL,1,203031069,25788.14042
MSEDCL,1,203031070,25581.75598
MSEDCL,1,203031071,25375.37131
MSEDCL,1,203031072,25168.98687
MSEDCL,1,203031073,24962.60243
MSEDCL,1,203031074,24971.68137
MSEDCL,1,203031075,24980.76032
MSEDCL,1,203031076,24989.83927
MSEDCL,1,203031077,24998.91821
MSEDCL,1,203031078,24643.00569
MSEDCL,1,203031079,24287.09317
MSEDCL,1,203031080,23931.18088
MSEDCL,1,203031081,23575.26836
MSEDCL,1,203031082,23431.49599
MSEDCL,1,203031083,23287.72362
MSEDCL,1,203031084,23143.95126
MSEDCL,1,203031085,23000.17889
MSEDCL,1,203031086,22556.90418
MSEDCL,1,203031087,22113.6297
MSEDCL,1,203031088,21670.35521
MSEDCL,1,203031089,21227.0805
MSEDCL,1,203031090,20761.24423
MSEDCL,1,203031091,20295.40795
MSEDCL,1,203031092,19829.57168
MSEDCL,1,203031093,19363.73541
MSEDCL,1,203031094,19301.14219
MSEDCL,1,203031095,19238.54897
MSEDCL,1,203031096,19175.95598
MSEDCL,1,203031101,19113.36276
MSEDCL,1,203031102,19026.49051
MSEDCL,1,203031103,18939.61826
MSEDCL,1,203031104,18852.74601
MSEDCL,1,203031105,18765.87376
MSEDCL,1,203031106,18766.92952
MSEDCL,1,203031107,18767.98505
MSEDCL,1,203031108,18769.04058
MSEDCL,1,203031109,18770.09611
MSEDCL,1,203031110,18904.16226
MSEDCL,1,203031111,19038.22864
MSEDCL,1,203031112,19172.2948
MSEDCL,1,203031113,19306.36095
MSEDCL,1,203031114,19561.27668
MSEDCL,1,203031115,19816.19218
MSEDCL,1,203031116,20071.10768
MSEDCL,1,203031117,20326.02318
MSEDCL,1,203031118,20845.78989
MSEDCL,1,203031119,21365.55683
MSEDCL,1,203031120,21885.32354
MSEDCL,1,203031121,22405.09047
MSEDCL,1,203031122,23489.58733
MSEDCL,1,203031123,24574.08395
MSEDCL,1,203031124,25658.5808
MSEDCL,1,203031125,26743.07766
MSEDCL,1,203031126,27502.93265
MSEDCL,1,203031127,28262.78764
MSEDCL,1,203031128,29022.64286
MSEDCL,1,203031129,29782.49785
MSEDCL,1,203031130,30381.79047
MSEDCL,1,203031131,30981.08308
MSEDCL,1,203031132,31580.3757
MSEDCL,1,203031133,32179.66831
MSEDCL,1,203031134,32778.07414
MSEDCL,1,203031135,33376.4802
MSEDCL,1,203031136,33974.88603
MSEDCL,1,203031137,34573.29186
