stage_id,timepoint,cap_factor
1,20305642,0.342376486
1,20305643,0.301022582
1,20305644,0.34806978
1,20305645,0.397920565
1,20305646,0.33145955
1,20305647,0.298988424
1,20305648,0.351713835
1,20305649,0.381245036
1,20305650,0.283818008
1,20305651,0.298920187
1,20305652,0.316860397
1,20305653,0.340966607
1,20305654,0.352493896
1,20305655,0.370068295
1,20305656,0.324274735
1,20305657,0.270311994
1,20305658,0.351542261
1,20305659,0.385503602
1,20305660,0.367468929
1,20305661,0.286435247
1,20305662,0.349380854
1,20305663,0.325459142
1,20305664,0.32453931
1,20305665,0.290954152
1,20305666,0.321373458
1,20305667,0.347334678
1,20305668,0.377590933
1,20305669,0.311034406
1,20305670,0.329818438
1,20305671,0.300564888
1,20305672,0.323917918
1,20305673,0.398119797
1,20305674,0.334857579
1,20305675,0.321761704
1,20305676,0.323526694
1,20305677,0.339450951
1,20305678,0.344765759
1,20305679,0.374392505
1,20305680,0.350191594
1,20305681,0.391356439
1,20305682,0.308916745
1,20305683,0.359977871
1,20305684,0.341790531
1,20305685,0.285057226
1,20305686,0.358148534
1,20305687,0.391267267
1,20305688,0.349608383
1,20305689,0.32773265
1,20305690,0.315266668
1,20305691,0.318641244
1,20305692,0.319724392
1,20305693,0.32242894
1,20305694,0.327359133
1,20305695,0.389833473
1,20305696,0.322012382
1,20305697,0.346019686
1,20305698,0.310853065
1,20305699,0.337429401
1,20305700,0.339454215
1,20305701,0.320457441
1,20305702,0.35794545
1,20305703,0.358573279
1,20305704,0.319021331
1,20305705,0.308019536
1,20305706,0.378491123
1,20305707,0.346571411
1,20305708,0.331258131
1,20305709,0.345914441
1,20305710,0.327645746
1,20305711,0.342348721
1,20305712,0.392335034
1,20305713,0.315824604
1,20305714,0.355336939
1,20305715,0.299293912
1,20305716,0.348381133
1,20305717,0.39116457
1,20305718,0.398638608
1,20305719,0.325029259
1,20305720,0.326384368
1,20305721,0.346717361
1,20305722,0.327297238
1,20305723,0.382962712
1,20305724,0.305814791
1,20305725,0.340478083
1,20305726,0.397870323
1,20305727,0.343927978
1,20305728,0.351413572
1,20305729,0.376457727
1,20305730,0.334685146
1,20305731,0.354996216
1,20305732,0.338042039
1,20305733,0.369445434
1,20305734,0.326102762
1,20305735,0.398977437
1,20305736,0.318541593
1,20305737,0.349023292
1,20305738,0.328672557
1,20305739,0.334802168
1,20305740,0.395355242
1,20305741,0.35316571
1,20305742,0.338288464
1,20305743,0.397818681
1,20305744,0.347350061
1,20305745,0.345149037
1,20305746,0.397320145
1,20305747,0.334788485
